combinaison,entry_time,exit_time,pair,variant,entry_price,initial_stop,target,exit_price,exit_reason,r_multiple,net_pnl,gross_pnl,fees,funding,bars_held,qty,notional,risk_amount,rr_planned,b_price,a_price,l1,l2,moved_to_breakeven,size_capped,equity_after
B-risk10%,2024-12-06 14:00:00+00:00,2024-12-09 20:00:00+00:00,BTC_USDT_USDT,B,99486.3,96745.49019999999,109437.0,96697.11745489998,stop,-1.0924080055464611,-8.562460056979205,-7.9764881555604426,0.3085743131504667,0.27739758826829486,78,0.0028597942323901966,284.51034694184085,7.8381520581185775,3.6305693302760136,104547.0,94596.3,98300.85,97036.59999999999,False,False,61.58479414146758
B-risk10%,2025-04-30 00:00:00+00:00,2025-04-30 13:00:00+00:00,SUI_USDT_USDT,B,3.566,3.3995705999999997,4.0443999999999996,3.3978708146999996,stop,-1.0367085938427048,-6.38454853364933,-6.221377512550764,0.14172838621246625,0.02144263488609999,13,37.00355474541609,131.95467622215378,6.1584794141467585,2.874492126991981,3.875,3.3966,3.4645,3.4097999999999997,False,False,55.20024560781825
B-risk10%,2025-05-09 10:00:00+00:00,2025-05-10 04:00:00+00:00,WLD_USDT_USDT,B,1.1518,1.0621041000000002,1.3342,1.1512241,breakeven_stop,-0.023431597821080535,-0.12934299547072647,-0.03544177765709964,0.07795241786792789,0.01594879994569895,18,61.54154828461326,70.88355531421755,5.520024560781826,2.033537764825379,1.1707,0.9883,1.10755,1.0653000000000001,True,False,55.070902612347524
B-risk10%,2025-05-10 02:00:00+00:00,2025-05-11 07:00:00+00:00,TRUMP_USDT_USDT,B,14.529,13.5916025,16.124000000000002,13.58480669875,stop,-1.0293633783259637,-5.682111130328674,-5.560042791905967,0.09105411195442167,0.031014226468285555,29,5.888670026090137,85.5564868090636,5.520024560781826,1.7015193661173658,15.246,13.651,14.257000000000001,13.6325,False,False,49.38879148201885
B-risk10%,2025-05-12 02:00:00+00:00,2025-05-12 18:00:00+00:00,HYPE_USDT_USDT,B,24.638,23.7001855,26.332,23.68833540725,stop,-1.0462321463615525,-5.167214131843575,-5.001286133791495,0.13997742798659266,0.025950570065486903,16,5.266371066135015,129.75285032743452,4.9388791482018854,1.8063273707113676,26.563,24.869,24.299500000000002,23.7715,False,False,44.22157735017528
B-risk10%,2025-05-12 16:00:00+00:00,2025-05-12 18:00:00+00:00,SUI_USDT_USDT,B,3.9844,3.82922775,4.33,3.827313136125,stop,-1.0406687800161991,-5.139737337806701,-4.99981817914392,0.1367487351369744,0.0031704235258068984,2,31.82836588502056,126.81694103227592,4.9388791482018854,2.227202350935814,4.2969,3.9513,3.93845,3.84075,False,False,39.08184001236858
B-risk10%,2025-05-12 16:00:00+00:00,2025-05-12 18:00:00+00:00,YFI_USDT_USDT,B,6276.0,6035.838,6778.0,6032.820081,stop,-1.0414081746677237,-5.143389118633408,-5.000941994197762,0.1392205101571469,0.0032266142784989926,2,0.020564781889732264,129.0645711399597,4.9388791482018854,2.0902557440394376,6584.0,6082.0,6264.333333333333,6054.0,False,False,33.93845089373517
B-risk10%,2025-05-12 21:00:00+00:00,2025-05-13 02:00:00+00:00,AR_USDT_USDT,B,8.048,7.6863715,8.927,7.682528314250001,stop,-1.0359428980924807,-3.515829717562536,-3.4299129797228263,0.08119613622795945,0.004720601611750397,5,9.384893860338762,75.52962578800636,3.3938450893735173,2.4306712551693224,8.848,7.969,7.965,7.7095,False,False,30.422621176172637
B-risk10%,2025-05-12 22:00:00+00:00,2025-05-13 02:00:00+00:00,SUI_USDT_USDT,B,3.957,3.82922775,4.3026,3.827313136125,stop,-1.0500408821153941,-3.5636760914087664,-3.444700442532868,0.11372042130549453,0.005255227570403982,4,26.561675867596573,105.10455140807964,3.3938450893735173,2.7048126647218003,4.2969,3.9513,3.93845,3.84075,False,False,26.85894508476387
B-risk10%,2025-05-13 13:00:00+00:00,2025-05-15 05:00:00+00:00,SUI_USDT_USDT,B,4.0013,3.8183770666666663,4.3469,3.816467878133333,stop,-1.0448801619168582,-2.806437888908408,-2.713927510702422,0.06313442872571354,0.029375949480272667,40,14.683202699259075,58.75189896054533,2.6858945084763874,1.8893202383225878,4.2969,3.9513,3.93845,3.8298666666666663,False,False,24.052507195855462
B-risk10%,2025-05-15 02:00:00+00:00,2025-05-15 13:00:00+00:00,ENS_USDT_USDT,B,23.408,22.111466,26.946,22.100410267,stop,-1.0303146378319807,-2.767316427755755,-2.7087975195442646,0.05185126967290801,0.006667638538582169,11,2.0715958921836104,48.49191664423395,2.6858945084763874,2.7288138992112794,25.239,21.701,23.031200000000002,22.178,False,False,21.285190768099707
B-risk10%,2025-05-21 19:00:00+00:00,2025-05-22 09:00:00+00:00,TRUMP_USDT_USDT,B,14.232,13.705759,15.376999999999999,15.376999999999999,target,2.150357725832845,4.577077441400915,4.631251352417278,0.04410002925362935,0.010073881762734042,14,4.044761006477974,57.56503864419452,2.1285190768099707,2.175809182484835,15.234,14.089,14.053,13.747,False,False,25.86226820950062
B-risk10%,2025-05-22 22:00:00+00:00,2025-05-23 06:00:00+00:00,TRUMP_USDT_USDT,B,14.414,13.72345575,16.536,13.716594022125,stop,-1.0344292991899777,-2.6752687979416967,-2.611925369114623,0.05794509651206627,0.005398332315007211,8,3.7452007180568962,53.9833231500721,2.586226820950062,3.072938482942984,15.94,13.818,14.053,13.76475,False,False,23.186999411558922
B-risk10%,2025-05-23 07:00:00+00:00,2025-05-23 11:00:00+00:00,ENS_USDT_USDT,B,23.543,22.962106400000003,24.49,22.950625346800006,stop,-1.06581187525691,-2.4712979324414484,-2.364527812868098,0.10207139740507129,0.004698722168279487,4,3.991608689019656,93.97444336558975,2.3186999411558924,1.630246916130606,24.467,23.52,23.493499999999997,23.031200000000002,False,False,20.715701479117474
B-risk10%,2025-05-23 17:00:00+00:00,2025-05-23 23:00:00+00:00,ETH_USDT_USDT,B,2575.61,2507.23566,2685.23,2505.98204217,stop,-1.0620359070843417,-2.2000818811262968,-2.109551608113298,0.08467768622167134,0.005852586791327294,6,0.030297479257741112,78.03449055103059,2.0715701479117477,1.6032330257227991,2734.0,2624.38,2551.715,2514.7799999999997,False,False,18.515619597991176
B-risk10%,2025-05-24 00:00:00+00:00,2025-05-25 11:00:00+00:00,ORDI_USDT_USDT,B,10.189,9.84462725,11.433,9.839704936375,stop,-1.0592259080894366,-1.9612223982520773,-1.8780273774671863,0.05922772196792002,0.023967298816970958,35,5.376621581699245,54.78239729593361,1.8515619597991178,3.6123647994796353,11.968,10.724,10.128,9.87425,False,False,16.5543971997391
B-risk10%,2025-07-18 12:00:00+00:00,2025-07-18 14:00:00+00:00,SUI_USDT_USDT,B,4.0326,3.90091205,4.3740000000000006,3.898961593975,stop,-1.0487032405143077,-1.7360649988127377,-1.6799587619655825,0.054838898754572235,0.0012673380925830296,2,12.570927863740806,50.69352370332118,1.6554397199739102,2.592492327506042,4.2514,3.91,3.9606500000000002,3.91265,False,False,14.818332200926362
B-risk10%,2025-07-22 18:00:00+00:00,2025-07-23 12:00:00+00:00,ENS_USDT_USDT,B,28.353,27.748005499999998,32.307,27.73413149725,stop,-1.0844658093147694,-1.6069974622972718,-1.5158152780627536,0.0755568456734412,0.015625338561076854,18,2.4493333742581584,69.44594916034157,1.4818332200926363,6.535596604597194,30.116,26.162,28.255,27.8315,False,False,13.21133473862909
B-risk10%,2025-08-08 06:00:00+00:00,2025-08-08 12:00:00+00:00,UNI_USDT_USDT,B,10.516,10.1220425,11.192,10.510742,breakeven_stop,-0.04470382744331433,-0.05905972284515391,-0.01763266292828682,0.03878216047762383,0.0026448994392432538,6,3.353492378906116,35.265325856576716,1.321133473862909,1.7159211336248166,10.587,9.911,10.399000000000001,10.1525,True,False,13.152275015783935
B-risk10%,2025-08-07 22:00:00+00:00,2025-08-09 02:00:00+00:00,LINK_USDT_USDT,B,18.471,17.312531125,20.386999999999997,20.386999999999997,target,1.6360376535795975,2.161424108644136,2.185032149371582,0.016235438905491187,0.007372601821954539,28,1.14041343912922,21.064576634155824,1.321133473862909,1.6539071884861782,18.49,16.574,18.1915,17.364625,True,False,15.313699124428071
B-risk10%,2025-08-11 01:00:00+00:00,2025-08-11 10:00:00+00:00,ENS_USDT_USDT,B,29.933,28.704626999999995,33.199,28.690274686499997,stop,-1.040673783189286,-1.593656520244102,-1.549262442698555,0.040195979122853304,0.004198098422693609,9,1.2466652331521462,37.31643042394319,1.5313699124428073,2.658801520385083,32.192,28.926,29.419,28.790999999999997,False,False,13.72004260418397
B-risk10%,2025-08-24 12:00:00+00:00,2025-08-25 18:00:00+00:00,LINK_USDT_USDT,B,25.638,24.221118,29.394,24.209007441,stop,-1.0346822551860704,-1.4195884622946038,-1.3837312345376591,0.026547495569841185,0.009309732187103488,30,0.9683264099751397,24.825952498942634,1.372004260418397,2.6508911821873617,27.865,24.109,25.4895,24.294,False,False,12.300454141889366
